SMILES,nN.1,nBr,ATS3m,ATS5m,ATS4e,AATSm,AATS1m,AATS2m,AATS3m,AATSv,AATS1v,AATS3v,AATS3e,AATS6e,AATSp,AATS2p,AATS3i,AATS6i,AATS4s,AATS6s,ATSC8c,ATSCm,ATSC4m,ATSC7m,ATSC2v,ATSC5e,ATSC2p,ATSC4p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC4s,ATSC6s,AATSCc,AATSC4c,AATSC5c,AATSCm,AATSCv,AATSC6v,AATSCp,AATSC1p,AATSC2p,AATSC4p,AATSC1s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,MATS4c,MATS2v,MATS4e,MATS6e,MATS2p,MATS1i,MATS2i,MATS6s,GATS8m,GATS2v,GATS2p,GATS7p,GATS4s,SM1_DzZ,BCUTw-1h,BCUTp-1h,bpol,SpMax1_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin4_Bhm,SpMin1_Bhv,SpMax2_Bhi,SpMin1_Bhs,C1SP2,SCH-5,VCH-6,VP-7,Mse,Mpe,Mp,VR3_Dt,nHBint2,nHsOH,nsssN,SHBd,SHBint4,SHBint5,SaasC,minHssNH,minHCsats,minsCH3,minssCH2,maxsssCH,maxssssC,ETA_Epsilon_5,ETA_BetaP_ns_d,IC1,MIC1,MIC4,ZMIC3,ZMIC4,khs.sssN,khs.aasN,MDEC-13,RotBFrac,GGI3,JGI8,MWC4,AMW,WTPT-5,Flammability
CCOCCOCCOCC,,,1768.94952,1384.149158,328.43784,66.971769,69.5728579,39.443,32.75749911,158.51862,199.1322755,113.3442237,7.857847111,7.76562564,1.1118567,0.9458554,171.4828184,172.5162639,1.827777778,2.198717949,-0.6365673,132.78315,-122.1559351,-145.5677542,-38.4541846,-0.45631755,-1.31361817,-3.2917672,-14.86392429,-7.66417564,0.9792446,14.8871565,-12.8199227,-0.29983181,-0.88466587,1.248513674,-1.8145654,0.17214946,0.281,-0.1782482,35.6131143,44.8885467,5.491957916,0.194999338,-0.8438924,-0.25756898,-0.7314938,-0.3157387,-0.8653719,0.27744748,-0.12283,-0.4652589,0.16341785,-0.13473642,0.61769515,-0.4845914,-0.1328717,-0.4849169,-0.13727347,-0.816779,0.784537789,1.19274867,1.19477362,1.61938719,0.47979157,0.75,15.9969268,6.167711351,25.425726,3.453129638,2.827721512,1.731985484,1.445613878,1.748281194,3.49511753,1.5936235,,,,0.82981826,0.999397242,0.95912779,0.573369275,15.95953999,,,,,,,,,0.351234568,1.97241473,0.667573696,,,0.999,,1.52471,14.68226726,21.941961,29.9426857,26.86732968,,,,0.8,0.125,0.823453,4.934473933,5.59537739,,1
C(COCCO)O,,,114.315476,529.66986,157.239388,79.713747,74.1434337,43.22485737,33.8151587,156.122199,196.2423,99.91163446,8.29372267,7.9479576,1.31255356,0.93845554,174.79423,18.784983,2.25,4.733333333,0.4429631,692.671481,21.33129315,7.45626566,-31.8614665,-0.37315697,-1.22668485,-0.57316455,-4.85517233,-6.97186767,-4.275886234,1.991283316,1.814665791,0.29887137,-8.5692415,2.615916955,9.471453287,0.34424194,-0.541642,-0.3623545,4.7453283,41.25224373,2.929775725,0.172479195,-0.46654595,-0.4529944,-0.27293526,-0.531682526,0.1559423,0.124567474,-0.472491349,0.63143219,-0.15691413,-0.27997247,0.1165542,0.16566995,-0.262118245,-0.3728384,-0.261415192,0.239165574,,1.291442281,1.336317156,0.16625758,0.466828933,0.75,15.998791,5.578213418,12.8487,3.3935484,1.964245841,1.6791552,0.764236255,1.71338722,3.37311697,1.36919956,,,,,1.2536395,0.98853518,0.554911236,1.1566417,,2,,1.542222222,,,,,0.588888889,,0.27777778,,,0.86667,,1.969815782,16.43148632,19.72928634,21.1855249,21.1855249,,,,0.666666667,0.125,,4.317488114,6.238999658,,1
CCOCC,,,445.911314,84.835296,15.59692,56.21234167,56.797857,28.89197836,18.5796388,148.863886,185.742122,9.46112441,7.541672333,6.718464,1.82995537,0.891959931,174.8415161,184.917652,1.666666667,1,,476.938497,-166.211739,,-19.4952259,0.12188992,-0.91874773,-1.17556629,-6.99238497,-5.24349928,-1.76383858,3.484169428,,,-0.851111111,-0.283333333,1.21,0.112788,0.779,0.594,31.79358998,44.34383928,21.25328832,0.193126563,-0.82771567,-0.3674998,-0.7837186,-0.6793651,-0.129444444,-0.18888889,0.12222222,0.134444444,0.6999933,-0.171834671,0.4539793,0.181365257,-0.19289246,-0.466315988,-0.195765712,0.2995495,,1.117192315,1.125472688,,0.381188119,0.25,15.99491564,5.29994391,12.8487,3.32935336,1.59826915,1.717221983,0.769718516,1.69744775,3.252217518,1.5626633,,,,,0.98465647,0.93176476,0.564867465,7.254329927,,,,,,,,,0.311111111,1.989583333,0.84375,,,0.85333,,1.42565199,13.8611191,1.3474422,16.59236895,14.5869397,,,,0.5,0.125,,3.7612116,4.93821996,,1
CCOCCOCC,,,117.48133,734.492227,217.13888,63.26116473,65.28321671,35.94368437,28.395833,154.95763,194.6562544,16.33271,7.76562564,7.541672333,1.1217667,0.92766665,172.5162639,174.8415161,1.783333333,1.875,0.1693448,756.9471251,-139.881939,-169.4712472,-245.222578,-0.12494446,-1.11234918,-2.224575341,-1.92461568,-6.44451177,-0.43974998,8.818799661,-6.3939384,-1.64237572,-0.8719826,0.338842975,-3.165289256,0.15187914,0.467,-0.172,34.466875,44.75332667,7.1355286,0.19446186,-0.83799764,-0.29272129,-0.74152511,-0.4151987,-0.4317588,0.11294766,0.32834487,-0.13188752,0.371688,-0.144183494,0.5346386,-0.2534589,-0.155726,-0.478736622,-0.15657686,-0.245512821,0.559789472,1.115572,1.114446197,1.647221,0.473846154,0.5,15.99591765,5.9995837,19.136898,3.4177231,2.239576122,1.726992913,0.91873748,1.73197722,3.41238192,1.5191868,,,,0.41666667,0.994371979,0.94438527,0.5747931,2.79298567,,,,,,,,,0.338888889,1.97812748,0.726527778,,,0.89167,,1.49111485,14.5884642,17.76863358,22.99834493,22.99834493,,,,0.714285714,0.125,,4.5185957,5.368153622,,1
COCCOCCOC,,,1395.636166,92.875772,283.288852,71.63972283,73.22779127,39.33957823,38.76767128,157.628941,194.783384,128.8316886,7.945261111,7.82728381,1.8269246,0.886289624,166.1836415,164.317771,1.83974359,2.535714286,-0.82183588,864.977519,125.3569872,16.9385125,21.8395315,-0.964539524,0.8895812,-2.284551115,-15.23752392,5.2567637,1.8252612,-1.129286935,-8.255699869,9.77621495,0.5,5,,0.21698279,0.99,-0.4623576,37.6771786,43.54548922,-12.91461528,0.18689855,-0.19496615,0.22588669,-0.58578234,0.22727273,0.27777778,0.12825128,-0.131578947,,0.4563842,0.12859839,0.16418581,0.126315166,0.1286911,-0.65594123,0.127486891,,0.92498995,0.8751697,0.742815823,1.233738532,0.35256413,0.75,15.9987214,5.97119345,21.52898,3.429264475,2.556263894,1.699282184,1.3973535,1.7252782,3.4868597,1.57793433,,,,0.342691,1.8993318,0.961977835,0.566547826,13.57866,,,,,,,,,0.588888889,1.65246126,0.652638889,,,0.95556,,1.564524721,15.51346793,2.4712344,24.77984716,24.5141313,,,,0.75,0.125,,4.672828834,5.8318679,,1
COCCOC,,,734.139347,253.218841,171.865656,68.697737,68.9327347,34.2573862,34.9591652,152.3554128,185.453449,126.818169,7.82728381,7.117632,1.5558566,0.831355398,164.317771,153.1225477,1.791666667,2,,591.5296958,93.9112612,192.484475,76.33352464,-0.56329312,1.2745717,-1.3389397,-11.36443223,6.1785878,9.25128198,-6.13349245,3.4945215,,0.5,4,-1.5,0.287257,0.1674943,-0.4325463,36.976598,42.77199663,-49.4739645,0.182226492,-0.121186819,0.39517583,-0.54328767,0.33333333,,0.166666667,-0.144736842,-0.25,0.8246141,0.6864817,0.12428482,0.25123224,0.21685975,-0.7372643,0.231172879,-0.363636364,,0.76354214,0.5654574,,0.284999,0.5,15.9982588,5.519384568,14.7647,3.359629266,1.87239454,1.662193239,0.756983736,1.68131797,3.1815935,1.49968681,,,,,1.6281865,0.957843137,0.559578219,1.76668713,,,,,,,,,0.561111111,1.65185556,0.69972222,,,0.95556,,1.548794941,15.4252413,16.3679683,2.18383437,2.18383437,,,,0.6,0.125,,4.77537444,5.629254973,,1
CC(=O)N(C)C,1,,98.87942,18.289152,22.74768,69.2243467,67.86472379,47.81135825,41.312791,162.235838,194.4219353,151.64871,7.9474182,,1.13421343,1.79286,161.1919165,,2.777777778,,,532.3489177,-443.4286371,,332.229415,0.415872,1.3753714,-1.4598238,-14.8617498,11.5211241,5.641182532,,,,-1.94271649,-2.48,,0.12961954,-0.1917383,0.1288588,35.48992785,44.43389942,,0.18883744,-0.91599549,0.5737127,-0.5273342,-0.138765432,-0.441795735,-0.758518519,0.5567912,,-0.147923891,0.311514168,-0.28628777,,0.3348491,-0.879243763,0.39996636,,,0.585611821,0.54734197,,1.798917944,0.392857143,15.99491615,6.82151265,12.776863,3.52374342,2.66668455,1.71781188,0.47533522,1.75885795,3.149186477,1.56486827,1,,,,0.999271668,0.95372549,0.582161158,1.637438454,,,1,,,,,,,1.527777778,,,,0.89445,,1.87162261,19.1694664,12.9434912,16.24921231,12.8632446,1,,1.889881575,0.2,,,4.46598119,5.8456927,2.87293451,1
CCC(C)(C)C,,,874.743915,27.433728,43.448256,43.994811,46.88525458,33.79919686,19.43875367,148.8136916,195.9945862,124.1682525,7.9261867,,1.14789933,1.197749353,155.666822,,1.285714286,,,58.4772378,32.68782243,,279.1579927,0.5762988,1.247966113,0.271734557,-2.678787217,6.778971734,13.28459783,,,,-2.6578125,-0.7214625,,0.1352417,1.37E-01,0.54,25.42386189,47.27675682,,0.2113491,-0.25955153,0.34665725,0.4313247,-0.18725329,-0.6296875,-0.1145893,0.564625,,0.114699,0.16421164,0.248163,,0.16421164,-0.1228718,0.16421164,,,1.52915,1.52915,,0.852376279,-1.78E-01,12.117471,8.27623726,15.34898,3.53623485,2.333552793,1.921652917,1.249629723,1.863549726,3.17124855,1.8446938,,,,,0.96742899,0.93921569,0.57949472,1.724545532,,,,,,,,,0.2,2.28333333,1.27833333,,0.541666667,0.7,,1.256779649,11.1219695,8.797242,17.8411755,15.248182,,,,0.2,,,4.634728988,4.35477522,,1
CC(C)C(C)C,,,929.26378,36.57834,372.37788,43.994811,46.88525458,3.43625217,2.653622,148.8136916,195.9945862,118.173676,7.3996489,,1.14789933,1.169793123,159.9675164,,1.444444444,,,58.4772378,-283.2944611,,54.357923,0.7683984,0.241541828,-2.35532827,-2.678787217,1.3125945,17.71279711,,,,-1.876666667,-2.66,,0.137973,-0.31,0.537,25.42386189,47.27675682,,0.2113491,-0.25955153,0.679495,-0.43611719,-0.9877193,-0.1851852,-0.49259259,0.54444444,,-0.224946633,0.3174632,-0.2634926,,0.3174632,-0.1228718,0.3174632,,,1.13952381,1.13952381,,1.34751773,-1.78E-01,12.117471,7.648565496,15.34898,3.512766786,2.333552793,1.914834965,1.249629723,1.8552549,3.222531966,1.836166495,,,,,0.96742899,0.93921569,0.57949472,1.637438454,,,,,,,,,0.2,2.2474741,,0.851851852,,0.7,,1.156779649,9.92196949,6.3535981,21.121647,17.11579275,,,5.656854249,0.2,,,4.46598119,4.35477522,,1
CN(C)C=O,1,,553.82721,,157.63968,74.3397175,71.5776,43.21928467,34.614262,162.321555,188.8336,138.2357271,7.4821635,,1.11116194,0.9769864,153.151453,,2.714285714,,,446.8289422,85.413731,,273.7638369,,1.769399967,1.62511942,-15.3638119,17.724521,,,,,-0.27777778,-15.41666667,,0.17139852,-0.1158561,,37.23574519,43.11333,,0.17986347,-0.11825641,0.98299998,0.77386639,-0.2525253,-0.13888889,-0.734126984,,,-0.67594592,0.35366876,-0.226575354,,0.546525831,-1.17889791,0.83111916,,,0.4662199,0.2113561,,1.786466165,0.392857143,16.592442,6.1725382,1.59449,3.4319192,0.895456646,1.669447943,0.8392371,1.79736357,2.8933778,1.53672367,,,,,1.8436514,0.9653268,0.57782196,1.257877729,,,1,,,,,,,1.6875,,,,0.93333,,2.125814584,18.52168996,5.583427854,12.65112813,5.688721876,1,,,0.25,,,4.7333185,6.877332,2.851623963,1
CS(=O)C,,,169.4448,,6.466176,157.8436227,15.635876,48.5724987,14.1174,184.674284,228.139772,98.3751235,8.2944,,1.729868143,1.31583375,169.1534122,,1,,,968.221629,416.7599761,,-16.31598,,-3.5872914,1.7225283,-1.732483753,-7.968531422,,,,,-8.7169444,4.971248285,,0.764267,0.136513,,96.8221629,55.2798437,,0.514431,0.444,-0.239147274,0.1913912,-0.967854494,-2.48873647,0.55236921,,,0.17891438,-0.1282154,0.29878814,,-0.46859171,-0.12674449,-0.34976446,,,1.194836688,1.84722624,,,0.875,31.97267694,7.28339282,1.937242,4.247269628,0.32756736,1.4956831,0.8392371,1.643426283,2.83898285,1.7745867,,,,,1.711238,0.95372549,0.661242994,5.965649139,,,,,,,,,,1.836419753,,,,0.95834,,1.5795594,21.95255457,0.445639424,1.8832464,2.65376139,,,,,,,3.61917913,7.81393581,,1
C1COCCO1,,,778.497395,8.128512,11.688768,78.36578557,82.431493,49.5465746,28.83323685,169.6799369,212.563388,16.8924634,7.95892741,,1.142779374,0.99615876,171.292152,,1.25,,,542.6447669,-18.2846841,,-143.97847,0.36432653,-0.41813916,-0.95777324,-7.88857477,-2.47369997,3.5435254,,,,,2,,0.23585618,0.3794255,0.3444933,38.763449,44.97358566,,0.19655849,-0.8646382,-0.1682273,-0.5986645,,-0.747474,0.125,0.25,,0.16871547,-0.1237395,0.179285711,,-0.81819276,-0.53328915,-0.84987468,,,1.34894,1.18538857,,0.8125,0.5,15.99778367,5.416276896,12.577656,3.556314,1.456797487,1.74418612,0.6662641,1.7782435,3.7248534,1.4648648,,,0.41666667,,1.1519927,0.971428571,0.582478358,9.12183551,,,,,,,,,0.561111111,,0.777777778,,,0.95556,,1.378783493,13.7637292,13.7637292,22.58675,22.58675,,,,,,,4.57471979,6.28945925,,1
CCO,,,68.616576,,2.155392,61.17695856,51.63631775,23.16344285,5.71848,138.88783,172.7428895,5.78728864,7.43994,,0.98763127,0.8364565,182.3347162,,1,,,314.7756536,5.69548181,,-193.27684,,-0.89581587,0.169871871,-2.95152562,-5.3585488,,,,,-4.38271649,1.564814815,,0.2359268,0.529955,,34.9757262,4.3847248,,0.1695799,-0.47382344,-0.689898,0.56623957,-0.54783956,-0.44135825,0.52164938,,,0.22463796,-0.367663549,0.215721152,,-0.476734,-0.276492791,-0.46346121,,,1.313971252,1.38918473,,,0.25,15.99794144,4.35178764,6.559242,3.159863642,0.8392371,1.6515167,0.8392371,1.68985968,2.562928599,1.39375691,,,,,0.999352594,0.947276688,0.541766999,4.352597322,,1,,0.838888889,,,,,0.311111111,1.68555556,0.25,,,0.79167,,1.879964949,14.9165323,0.887424935,7.832581948,1.93717639,,,,,,,2.564949357,5.115762757,,1
CCOC(=O)C,,,656.145719,127.119888,93.457792,78.36578557,73.9953177,5.5885123,32.8728595,169.6799369,25.6242493,115.19384,8.245738,6.718464,1.142779374,0.93365218,174.467769,184.917652,3.791666667,1,,542.6447669,-256.1662173,,-4.61216131,-0.22982449,-0.788723353,-1.23499641,-6.74289231,-5.63498695,-2.65526445,3.98289668,,,-2.55555556,-6.75,6.25,0.1815743,0.68,-0.754,38.763449,44.97358566,31.26956963,0.19655849,-0.83953521,-0.3585161,-0.12916337,-0.158119658,-0.93555556,-0.5625,-0.638888889,0.694444444,0.3347963,-0.4146479,-0.19816782,0.295573314,-0.182393859,-0.46332347,-0.2559355,0.27625237,,0.97194575,1.11158248,,1.554514984,0.5,15.99591665,5.371655696,11.619656,3.46433476,1.87168884,1.6837713,0.462591843,1.687348819,3.268151891,1.46534359,1,,,,1.1519927,0.971428571,0.582478358,1.836335195,,,,,,,,,0.376736111,1.392361111,0.481481481,,,0.95556,,2.936928,22.2185358,18.33583888,16.8678137,12.64792174,,,1.1547538,0.4,0.25,,4.29459441,6.28945925,,1
CCC1=CC=CC=C1,,,125.44159,289.634857,211.64268,64.68186711,7.84354711,5.2753947,34.72344886,25.498481,251.9722988,151.543185,7.88979444,6.85152,1.48651828,1.52696163,156.835155,174.3192839,1.855555556,1.333333333,,538.711511,-264.5516493,71.7428215,-141.7468899,-0.878,-0.63367455,-2.199223437,4.44E-01,-3.44213211,-0.22478248,3.239651964,3.239651964,,-0.137345679,-1.96816996,0.3967782,0.266415,-0.418,0.246,29.89284173,55.5871566,11.1174313,0.248499823,2.25E-01,-0.21122485,-0.7337448,-0.763316,-0.48197,-0.6563567,-0.718213,0.2585898,-0.15728628,-0.85,-0.295,0.2,-0.85,1.83E-01,-0.85,0.1293211,,1.8375,1.8375,,1.26834699,-5.33E-01,12.158271,8.15291271,1.9327,3.77833814,2.44894185,1.98511646,1.2499888,1.9472641,3.33728395,1.91384787,,,0.327515,0.4536921,0.96884357,0.923747277,0.666265136,3.4172272,,,,,,,1.49722222,,0.285972222,2.1623737,1.139722222,,,0.7,,2.234984922,15.53453833,22.758374,16.5623473,15.9627498,,,0.5,0.125,0.1875,,5.43425117,5.893236129,,1
C(=O)N,1,,34.286112,,,99.91272717,8.1494532,46.5957135,8.571528,162.7455142,182.4817699,56.54868753,8.94816,,0.99599452,0.836932,185.59644,,,,,261.361828,,,-12.952369,,-0.3539289,,-2.933154267,-0.338295,,,,,-7.111111111,,,0.39642844,,,43.561847,35.75468877,,0.133451349,-0.5174694,-0.5884882,,-1.422222222,-2.222222222,,,,,-0.479891545,,,-0.44975696,-0.584291213,-0.49863716,,,1.233242954,1.28138,,,0.392857143,15.9949154,3.787255581,3.577621,3.228339374,0.8392371,1.378737227,0.496675876,1.495449762,2.359967921,0.95881336,,,,,1.5426743,1.21568627,0.556125649,4.352597322,1,,,0.72833333,,,,,,,,,,0.77333,,2.251629167,19.652423,,4.93485418,,,,,,,,2.564949357,7.53577286,2.2716781,1
C1=COC=C1,,,17.94474,,2.155392,93.98611,96.17277,7.92437331,9.81315499,226.881513,259.439575,85.97256298,7.436683636,,1.58583958,1.44586141,167.6233451,,1,,,322.17749,128.939374,,-177.769357,,-0.67413716,0.637266458,-3.6777977,-3.5749697,,,,,0.416666667,1.564814815,,0.1526472,0.653512,,35.79744499,5.291634,,0.23698744,-0.5233194,-0.5157286,0.212422153,0.46296296,-0.2617284,0.52164938,,,0.42768548,-0.2719489,0.34385443,,-0.217679959,-0.251667985,-0.233661,,,1.7853411,1.94143474,,,0.25,15.99491564,5.65776351,6.288828,3.735219643,0.6842518,1.58196777,0.259831927,1.53531769,2.519318628,1.485364641,2,0.176776695,,,1.11815165,0.977777778,0.67526945,1.47811739,,,,,,,,,,,,,,0.85333,,1.836591668,17.7359985,18.1785228,16.31946668,16.31946668,,,,,,,4.394449155,7.55846835,,1
CCCCCC,,,675.15483,281.59225,249.9716,43.994811,46.88525458,23.7136278,15.23447,148.8136916,195.9945862,9.771369,6.932934667,6.85152,1.14789933,1.11388663,168.3247239,174.3192839,1.361111111,1.333333333,,58.4772378,-19.3756144,98.6346729,-396.2242477,-0.43172,-1.77136741,-0.16127886,-2.678787217,-9.621766332,-0.929375157,-0.98444284,4.428199278,,-0.69,0.4,-0.48,0.144924,1.60E-01,-8.41E-01,25.42386189,47.27675682,-2.251274134,0.2113491,-0.25955153,-0.4922965,-0.4472997,-0.36315789,0.1111111,0.1111111,0.13737,-0.26666667,0.734,-0.23284233,-0.2116421,-0.4761948,-0.23284233,-0.1228718,-0.23284233,-0.242424242,,1.382275132,1.382275132,,0.839646465,-3.55E-01,12.117471,6.699886583,15.34898,3.436281324,1.916358167,1.888548119,0.94168442,1.823869772,3.364561497,1.7626921,,,,,0.96742899,0.93921569,0.57949472,1.76668713,,,,,,,,,0.2,2.23185556,1.355,,,0.7,,1.156779649,9.92196949,1.5387311,21.97319159,21.9891115,,,,0.6,0.125,,4.77537444,4.35477522,,1
CC1=CC(=CC(=C1)C)C,,,1661.589729,363.21264,335.81112,62.488843,68.74581643,53.38667633,42.6486485,199.2693833,247.71244,185.993653,7.21522615,6.718464,1.44937374,1.54763355,147.468112,184.917652,1.666666667,1,,622.6251891,81.5342596,,427.2826418,-0.17424,1.91152214,0.677795947,4.40E-01,1.37597714,-4.1657281,36.14856553,,,-1.23895238,3.6122449,5.224489796,0.1912172,0.413,-0.137362,29.64881853,55.13324411,41.3499338,0.246471253,4.57E-01,0.5359784,0.1412749,-0.58956916,-0.14589569,0.6377551,-0.235827664,0.145124717,0.216245713,0.215277778,0.57291667,0.75,0.215277778,1.56E-01,0.215277778,0.711111111,,0.81185185,0.81185185,,0.4537374,5.33E-01,12.1113444,8.1359541,13.118484,3.831659838,2.2386376,2.7621523,1.114523793,1.977512166,3.2245232,1.96646187,,,0.2456261,,0.967953387,0.921568627,0.656729855,3.53845681,,,,,,,4.625,,,2.125,,,,0.7,,2.12885279,15.36999611,15.36999611,27.57483228,27.57483228,,,4.326748711,,0.9375,,5.351858133,5.718757161,,1
CO,,,3.48192,,,67.38272967,48.922449,9.7668,1.1664,127.3737761,145.795964,31.8374443,6.718464,,0.868425937,0.578812426,184.917652,,,,,233.1814173,,,-57.317299,,-0.1537557,,-2.898124217,0.164475656,,,,,-4,,,0.35377469,,,38.86356956,35.24298247,,0.13478458,-0.99491,-0.2186794,,-0.8,1,,,,,-0.232335169,,,-0.16224363,-0.76768643,0.3839633,,,0.834646,0.468678686,,,0.25,15.99794118,3.11158884,4.372828,2.895253422,0.8392371,1.4447177,0.8392371,1.4285936,2.3411361,1.12779461,,,,,1.17722748,0.966666667,0.512891417,0.69314718,,1,,0.95,,,,,,1,,,,0.82222,,1.79248125,12.9997825,,1.9382783,,,,,,,,1.98612289,5.33772458,,1
CC(=O)OC,,,469.511326,9.144576,71.119296,86.43861355,79.3398616,54.799225,42.68284782,171.831569,22.12516,142.489124,8.74936727,,1.127143,0.857712395,168.2373625,,3.666666667,,,451.94397,-34.4543815,,14.1428438,0.4974962,0.34249293,-1.115569126,-6.9214965,1.51769862,3.618864617,,,,-2.179522498,-15.8884298,,0.2363726,-0.383773,0.1777318,41.8573552,43.47398852,,0.188888862,-0.1191512,0.214581,-0.123952125,-0.21795225,-1.7156165,-1.67653818,1.3532599,,-0.16636831,0.21475136,-0.333351527,,0.11329729,-0.63563981,0.8717468,,,0.649958513,0.68898193,,1.898561696,0.5,15.99825767,4.97276266,9.433242,3.432385235,1.88489434,1.59813159,0.8392371,1.63368579,3.4363282,1.341696651,1,,,,1.2953557,0.9885918,0.577831138,1.257877729,,,,,,,,,,1.34953737,,,,1.667,,2.4945273,21.863942,11.42677215,13.761174,1.94929599,,,1.414213562,0.25,,,4.7333185,6.73616312,,1
COCCOCCO,,,124.975821,716.241379,22.26412,75.78688,73.61332353,4.929161,36.51441882,156.988886,194.9893539,115.686295,7.983493455,7.877415556,1.6473343,0.9763211,17.958137,171.179182,1.983333333,3.277777778,-0.36135843,779.64288,75.7887496,59.9135784,-144.22198,-0.6792984,-0.192525953,-1.423825449,-9.99721535,-1.33648359,3.4859962,0.745447585,-3.1836849,2.56882356,-3.5225,4.225,2.45,0.2716793,-0.1247111,-0.4278615,38.982144,42.5711972,-6.3751895,0.18862327,-0.82719662,-0.583412,-0.4746848,-0.185394737,0.95227273,0.14833333,-0.21543134,0.133611111,-0.46731,-0.12517836,0.7342931,0.1437334,-0.32257242,-0.51157264,-0.3453728,0.866197,0.96928228,1.4222169,0.9767161,1.16175331,0.382447665,0.75,15.9987153,5.891579327,16.95484,3.413938264,2.252173985,1.6957241,0.86543425,1.71498266,3.358624469,1.453664151,,,,0.186339,1.1595473,0.97,0.56162275,2.79298567,,1,,0.755486111,,,,,0.588888889,1.613398526,0.8718141,,,0.91111,,1.9192475,17.63149587,21.147729,2.1585598,2.9471668,,,,0.714285714,0.125,,4.5185957,6.3932212,,1
CC1CCCCC1,,,1132.116893,82.888848,372.1636,48.76541633,56.15943233,35.1672819,18.86861488,161.8947969,217.6633782,18.413726,6.999857933,6.718464,1.22641937,1.35244174,163.1166551,184.917652,1.262345679,1,,564.974787,-8.7167267,,-3.1698846,0.31621333,-1.34189946,-0.67949523,2.26E-01,-7.289216918,7.289216918,3.64468459,,,-0.432539683,-0.195389267,0.199924414,0.1363517,-6.62E-01,0.28,26.9355756,5.283141,25.141575,0.223649841,3.60E-01,-0.31949977,-0.12424991,-0.2597128,-0.938286,-0.361832,0.9658184,0.3332736,-0.48531417,-0.142857143,-0.55555556,0.5,-0.142857143,8.88E-01,-0.142857143,0.421178344,,1.32653612,1.32653612,,0.916489738,7.11E-01,12.1145,7.826778,15.34898,3.61979833,2.19778794,1.992782358,1.89355281,1.93818965,3.244459316,1.86713692,,,0.126273,,0.962612285,0.98496732,0.599518164,2.32119966,,,,,,,,,0.2,2.36277778,1.486111111,1.3587963,,0.7,,1.3124785,11.32821599,13.2939227,21.3613189,22.8119495,,,1,,0.1875,,4.89349128,4.671883355,,1
CCC(=O)C,,,52.16158,9.144576,111.438,64.747669,6.15188,38.1447438,24.76267419,166.867953,27.5977615,16.7474,7.72295619,,1.18128249,1.71629211,168.5973982,,2.6,,,441.1976548,-194.7588,,-55.6441254,0.149947669,-0.785752447,-0.52286581,-2.625121323,-5.163715131,4.63868718,,,,-1.225838264,-9.46499138,,0.897968,-0.1369979,0.725,33.93828114,47.39319532,,0.29263435,-0.392523,-0.37416783,-0.3485772,-0.12153189,-0.663661125,-0.63999343,0.49725786,,-0.152565536,-0.55869395,-0.24172448,,-0.17882298,-0.187495776,-0.21749394,,,1.7595156,1.21526987,,1.414797136,0.25,15.99491564,5.916761187,9.73656,3.48146676,1.5666152,1.77759456,0.24837785,1.75226965,3.977159,1.593937563,,,,,0.99923861,0.94238317,0.59342883,1.257877729,,,,,,,,,0.3592778,1.583333333,0.666666667,,,0.85333,,1.854285872,18.6551456,1.9418442,12.8688152,11.2264767,,,1.414213562,0.25,,,4.7333185,5.54288576,,1
CC1=CC=CC=N1,1,,94.8913,55.548,127.75636,76.34951593,81.6145536,62.124745,4.86995274,214.4286996,254.482974,16.4576635,7.463423478,6.718464,1.53977881,1.48446696,162.8269494,184.917652,1.873737,1,,449.3924629,-186.2238473,,-52.3484526,0.63547,-0.423963912,-1.38471246,-4.59286122,-6.7826738,0.87438554,2.623957843,,,-0.182539683,-1.633786848,0.899659864,0.793891,-0.312,0.117337,32.9946164,52.58914396,51.714522,0.2323175,-0.22881,-0.1927187,-0.76692847,-0.1338549,-0.16822281,-0.9765936,0.1752422,0.299886621,-0.43999775,-0.4524657,-0.16339158,0.49158123,-0.82953934,-0.21431291,-0.21315978,0.832572,,0.97361642,1.19863617,,0.994284754,0.142857143,14.142473,7.193892564,8.972449,3.749848639,2.33935672,1.9221263,0.66891365,1.9919911,3.13211434,1.88341487,1,,0.248452,,0.983612527,0.9459839,0.675258811,2.32119966,,,,,,,1.71759259,,,1.972222222,,,,0.75714,,2.55665677,2.31363681,24.96515469,14.2151522,14.2151522,,,1,,0.1875,,4.89349128,6.64698923,2.93419746,1
